psu,hh,idcode,hhid,q02,q03,q04,q05y,q05m,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,psu_hh_idcode
7,7,1,707,1,1,19631102,48,10,1.0,-999.0,-999.0,0,1,2,-999.0,1.0,1.0,-999.0,80.0,2,-999.0,1.0,2.0,-999.0,-999.0,7_7_1
7,7,2,707,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,7_7_2
7,7,3,707,2,4,19930713,19,1,5.0,-999.0,-999.0,1,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,7_7_3
7,7,4,707,1,4,19971121,14,9,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,7_7_4
7,7,5,707,1,4,19880715,24,1,5.0,-999.0,-999.0,3,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,7_7_5
7,8,1,708,1,1,19631115,48,9,1.0,1.0,2.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,7_8_1
7,8,3,708,2,4,19950827,17,0,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,7_8_3
7,8,4,708,1,4,19980706,14,1,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,7_8_4
7,8,5,708,1,7,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,7_8_5
7,8,6,708,2,7,19440622,68,2,1.0,1.0,5.0,0,1,2,-999.0,3.0,2.0,-999.0,-999.0,2,-999.0,2.0,2.0,-999.0,-999.0,7_8_6
7,9,1,709,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,7_9_1
7,9,3,709,1,4,19920207,20,7,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,7_9_3
7,9,4,709,2,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,7_9_4
8,1,1,801,1,1,19610720,51,1,1.0,-999.0,-999.0,0,1,2,-999.0,1.0,1.0,-999.0,-999.0,2,-999.0,1.0,1.0,-999.0,-999.0,8_1_1
8,1,2,801,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_1_2
8,1,3,801,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_1_3
8,1,4,801,1,4,19940422,18,4,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_1_4
8,1,5,801,1,4,19951213,16,9,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_1_5
8,2,1,802,1,1,19660103,46,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,-999.0,2,-999.0,1.0,1.0,-999.0,-999.0,8_2_1
8,2,2,802,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_2_2
8,2,3,802,2,4,19950308,17,6,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_2_3
8,3,1,803,2,1,19601015,51,11,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,70.0,-999.0,8_3_1
8,5,1,805,1,1,19680615,44,3,1.0,-999.0,-999.0,0,1,2,-999.0,4.0,1.0,-999.0,62.0,2,-999.0,4.0,1.0,-999.0,65.0,8_5_1
8,5,2,805,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_5_2
8,5,3,805,1,4,19960606,16,3,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_5_3
8,5,4,805,2,4,20050316,7,-999,-999.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_5_4
8,6,1,806,1,1,19460307,66,6,1.0,1.0,2.0,0,1,2,-999.0,3.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,96.0,-999.0,8_6_1
8,6,2,806,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_6_2
8,6,3,806,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_6_3
8,6,4,806,2,9,19760326,36,5,1.0,2.0,-999.0,0,1,2,-999.0,3.0,1.0,-999.0,-999.0,2,-999.0,3.0,1.0,-999.0,-999.0,8_6_4
8,6,5,806,2,6,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_6_5
8,6,6,806,2,6,20031008,8,-999,-999.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_6_6
8,7,1,807,1,1,19420406,70,5,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,87.0,-999.0,2,-999.0,1.0,2.0,75.0,-999.0,8_7_1
8,7,2,807,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_7_2
8,8,1,808,1,1,19550906,57,0,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,83.0,-999.0,2,-999.0,1.0,2.0,53.0,-999.0,8_8_1
8,8,2,808,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_8_2
8,8,3,808,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_8_3
8,8,4,808,2,4,19980906,14,0,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_8_4
8,9,1,809,1,1,19670807,45,1,1.0,1.0,-999.0,0,1,2,-999.0,2.0,1.0,-999.0,-999.0,2,-999.0,2.0,1.0,-999.0,-999.0,8_9_1
8,9,2,809,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,8_9_2
8,9,3,809,2,4,19950421,17,4,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_9_3
8,9,4,809,1,4,20000502,12,4,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,8_9_4
9,1,2,901,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_1_2
9,1,3,901,2,9,19850211,27,7,1.0,-999.0,-999.0,0,1,2,-999.0,3.0,1.0,-999.0,-999.0,2,-999.0,3.0,1.0,-999.0,-999.0,9_1_3
9,1,4,901,2,5,20060717,6,-999,-999.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,1.0,-999.0,-999.0,9_1_4
9,1,5,901,2,5,20091008,2,-999,-999.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,1.0,-999.0,-999.0,9_1_5
9,2,1,902,1,1,19650201,47,6,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,65.0,2,-999.0,2.0,1.0,-999.0,70.0,9_2_1
9,2,2,902,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_2_2
9,2,3,902,1,4,19870503,25,3,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,9_2_3
9,2,4,902,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_2_4
9,3,2,903,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_3_2
9,3,3,903,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_3_3
9,4,1,904,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_4_1
9,4,2,904,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_4_2
9,5,1,905,1,1,19681216,43,9,2.0,2.0,-999.0,6,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,9_5_1
9,6,1,906,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_6_1
9,6,2,906,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_6_2
9,6,3,906,2,9,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_6_3
9,6,4,906,1,6,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_6_4
9,6,5,906,2,4,19670703,45,2,5.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,9_6_5
9,7,1,907,1,1,19581018,53,11,1.0,1.0,2.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,9_7_1
9,7,2,907,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_7_2
9,7,3,907,1,7,19320817,80,1,1.0,1.0,4.0,0,1,2,-999.0,1.0,2.0,60.0,-999.0,2,-999.0,1.0,2.0,-999.0,-999.0,9_7_3
9,7,4,907,2,7,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_7_4
9,7,5,907,1,4,19900526,22,4,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,9_7_5
9,8,1,908,1,1,19480514,64,4,1.0,-999.0,-999.0,0,1,2,-999.0,1.0,1.0,-999.0,80.0,2,-999.0,1.0,2.0,55.0,-999.0,9_8_1
9,8,2,908,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,9_8_2
9,8,3,908,1,4,19780212,34,7,1.0,1.0,4.0,7,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,9_8_3
9,8,4,908,2,9,19860904,26,0,1.0,-999.0,-999.0,7,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,9_8_4
9,8,5,908,2,6,20051125,6,-999,-999.0,-999.0,-999.0,7,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,9_8_5
9,8,6,908,1,6,20100326,2,-999,-999.0,-999.0,-999.0,7,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,9_8_6
10,1,1,1001,1,1,19560307,56,6,2.0,2.0,-999.0,0,1,2,-999.0,1.0,1.0,-999.0,-999.0,2,-999.0,1.0,1.0,-999.0,-999.0,10_1_1
10,2,1,1002,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,10_2_1
10,2,2,1002,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,10_2_2
10,2,3,1002,2,4,19920309,20,6,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,10_2_3
10,2,4,1002,1,4,19941016,17,11,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,10_2_4
10,3,1,1003,1,1,19350605,77,3,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,75.0,-999.0,10_3_1
10,4,1,1004,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,10_4_1
10,5,1,1005,1,1,19571130,54,9,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,10_5_1
10,5,2,1005,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,10_5_2
10,5,3,1005,1,4,19861223,25,9,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,10_5_3
10,6,1,1006,1,1,19700331,42,5,1.0,-999.0,-999.0,0,1,2,-999.0,2.0,1.0,-999.0,-999.0,2,-999.0,2.0,2.0,70.0,-999.0,10_6_1
10,6,3,1006,1,4,19981009,13,11,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,10_6_3
10,6,4,1006,2,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,10_6_4
10,7,1,1007,1,1,19611105,50,10,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,75.0,-999.0,10_7_1
10,7,2,1007,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,10_7_2
10,7,3,1007,1,4,19880908,24,0,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,10_7_3
10,8,1,1008,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,10_8_1
10,8,2,1008,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,10_8_2
11,1,1,1101,1,1,19650128,47,7,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,80.0,2,-999.0,2.0,2.0,82.0,-999.0,11_1_1
11,1,2,1101,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_1_2
11,1,3,1101,2,4,19920528,20,3,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,11_1_3
11,1,4,1101,1,4,19950113,17,7,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,11_1_4
11,2,1,1102,1,1,19430107,69,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,84.0,-999.0,2,-999.0,1.0,2.0,76.0,-999.0,11_2_1
11,2,2,1102,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_2_2
11,3,1,1103,1,1,19470717,65,1,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,70.0,-999.0,2,-999.0,1.0,2.0,72.0,-999.0,11_3_1
11,3,2,1103,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_3_2
11,3,3,1103,1,4,19760705,36,2,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,11_3_3
11,3,4,1103,1,4,19840414,28,4,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,11_3_4
11,4,1,1104,1,1,19470401,65,5,1.0,-999.0,-999.0,11,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,11_4_1
11,4,2,1104,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_4_2
11,5,1,1105,1,1,19660627,46,2,1.0,-999.0,-999.0,0,1,2,-999.0,5.0,1.0,-999.0,70.0,2,-999.0,4.0,1.0,-999.0,75.0,11_5_1
11,5,2,1105,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_5_2
11,5,3,1105,1,4,19940925,17,11,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,11_5_3
11,6,1,1106,1,1,19511208,60,9,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,94.0,-999.0,2,-999.0,1.0,2.0,92.0,-999.0,11_6_1
11,6,2,1106,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_6_2
11,6,3,1106,1,4,19891224,22,8,5.0,-999.0,-999.0,9,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,11_6_3
11,7,1,1107,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_7_1
11,7,2,1107,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_7_2
11,7,3,1107,1,4,20020622,10,-999,-999.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,11_7_3
11,7,4,1107,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_7_4
11,7,5,1107,1,7,19280531,84,3,1.0,1.0,-999.0,0,1,2,-999.0,1.0,2.0,60.0,-999.0,2,-999.0,1.0,2.0,80.0,-999.0,11_7_5
11,7,6,1107,2,7,19361128,75,9,1.0,1.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,1.0,2.0,78.0,-999.0,11_7_6
11,8,1,1108,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_8_1
11,8,2,1108,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,11_8_2
11,8,3,1108,2,4,19921014,19,10,5.0,-999.0,-999.0,0,1,2,-999.0,3.0,2.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,11_8_3
12,1,1,1201,2,1,19540423,58,5,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,1.0,-999.0,-999.0,2,-999.0,1.0,2.0,71.0,-999.0,12_1_1
12,1,2,1201,1,4,19870515,25,4,5.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,51.0,-999.0,12_1_2
12,1,3,1201,2,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_1_3
12,2,1,1202,1,1,19400418,72,5,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,72.0,-999.0,2,-999.0,1.0,2.0,64.0,-999.0,12_2_1
12,2,2,1202,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_2_2
12,3,1,1203,1,1,19820313,30,6,1.0,1.0,2.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,56.0,-999.0,12_3_1
12,3,2,1203,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_3_2
12,4,1,1204,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_4_1
12,4,2,1204,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_4_2
12,4,3,1204,1,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_4_3
12,4,4,1204,2,9,19920702,20,2,1.0,1.0,3.0,0,1,2,-999.0,2.0,1.0,-999.0,48.0,2,-999.0,2.0,1.0,-999.0,52.0,12_4_4
12,4,5,1204,2,6,20110730,1,-999,-999.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,12_4_5
12,4,6,1204,2,7,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_4_6
12,5,1,1205,1,1,19420101,70,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,77.0,-999.0,2,-999.0,1.0,2.0,61.0,-999.0,12_5_1
12,5,2,1205,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_5_2
12,5,3,1205,2,9,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_5_3
12,5,4,1205,2,4,19750603,37,3,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,12_5_4
12,5,5,1205,1,6,19930310,19,6,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,29.0,-999.0,12_5_5
12,5,6,1205,2,6,19990120,13,8,5.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,-999.0,-999.0,12_5_6
12,6,1,1206,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,12_6_1
12,6,2,1206,1,7,19340225,78,7,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,-999.0,-999.0,12_6_2
12,6,3,1206,2,4,19971014,14,11,5.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,12_6_3
12,6,4,1206,2,4,19971014,14,11,5.0,-999.0,-999.0,0,1,2,-999.0,4.0,2.0,35.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,12_6_4
